ID,URL,NAME,ADDRESS,CITY,SCHOOL_TYPE,LEVEL_CODE
dd301557-8a97-4477-bf0e-c25e9b150258,https://educationdestinationasia.com/school/al-shola-private-school,Al Shola Private School,United Arab Emirates (UAE),United Arab Emirates (UAE),,
7a8f937f-c7ab-478a-8e7d-4f6d3afd442c,https://educationdestinationasia.com/school/campus-rangers-international-school,Campus Rangers International School,"Kuala Lumpur City, Kuala Lumpur",Kuala Lumpur City,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
78adba0e-27db-40a1-b9e9-96d03dcb192d,https://educationdestinationasia.com/school/seta-international-school,Seta International School,Tokyo,Tokyo,Preschool/Kindergarten,k
64fc61eb-e192-4a23-93f6-210a63b8c252,https://educationdestinationasia.com/school/ikuei-nishi-jr-and-sr-high-school,Ikuei Nishi Jr. & Sr. High School,Nara,Nara,"Secondary Schools, Pre-University","s, pu"
5f7950b9-2d7b-4c7a-b5cd-83802d72c4df,https://educationdestinationasia.com/school/international-school-of-wuxi,International School of Wuxi,China,China,,
08a794dc-4fb5-4d59-8aa9-780982eff98a,https://educationdestinationasia.com/school/japanese-school-abu-dhabi,Japanese School Abu Dhabi,United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
00fe8ecb-6e7d-4d33-8a88-46d4a01f031f,https://educationdestinationasia.com/school/ris-swiss-section,RIS Swiss Section,Bangkok,Bangkok,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
efc7f9d2-f713-4f6c-9f32-ef7f5baee902,https://educationdestinationasia.com/school/american-school-of-creative-science,American School of Creative Science,United Arab Emirates (UAE) | United Arab Emirates (UAE),United Arab Emirates (UAE) | United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
553e2e85-82b4-44e8-9fe7-91c87884494f,https://educationdestinationasia.com/school/pennsylvania-american-international-school,PENNSYLVANIA AMERICAN INTERNATIONAL SCHOOL,,,"Primary Schools, Secondary Schools","p, s"
2aa9d72f-d196-40e4-af84-bc10efb32e2e,https://educationdestinationasia.com/school/the-british-school-of-guangzhou,The British School of Guangzhou,Guangzhou,Guangzhou,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
a199fd9c-b55a-4b6e-83f5-1c167208c600,https://educationdestinationasia.com/school/holystar-christian-school,Holystar Christian School,Indonesia,Indonesia,Preschool/Kindergarten,k
bb536914-a330-420b-abce-7cc716365b3e,https://educationdestinationasia.com/school/qsi-international-school-of-zhuhai,QSI International School of Zhuhai,China,China,,
e10d6d9d-3e4f-4d1f-8dd1-622b9f09af39,https://educationdestinationasia.com/school/st-andrews-international-school-green-valley-campus,"St. Andrews International School, Green Valley Campus",Thailand,Thailand,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
411dc02f-5f5f-4956-85e2-98ed1afb01f0,https://educationdestinationasia.com/school/st-paul-american-school-hanoi,St Paul American School Hanoi,Hanoi,Hanoi,"Pre-University, Preschool/Kindergarten, Primary Schools, Secondary Schools","pu, k, p, s"
5a721dfe-dcab-458b-8db9-a0ed3524155d,https://educationdestinationasia.com/school/american-school-in-japan-early-learning-center,"American School In Japan, Early Learning Center",Tokyo,Tokyo,Preschool/Kindergarten,k
00091efd-ee40-475d-a35e-bf60c24c07f4,https://educationdestinationasia.com/school/yew-chung-international-school-of-shanghai-3,Yew Chung International School of Shanghai (Regency Park Campus),Shanghai,Shanghai,"Preschool/Kindergarten, Primary Schools","k, p"
e88581ea-8614-435a-901b-3b087833e561,https://educationdestinationasia.com/school/british-international-school-hanoi,British International School Hanoi (BIS),Hanoi,Hanoi,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
2209e82d-8ccd-42b3-bd20-4553c9041fc9,https://educationdestinationasia.com/school/sekolah-cita-buana,Sekolah Cita Buana,Indonesia,Indonesia,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
56396f1a-4d86-48b9-a847-295db97fbf06,https://educationdestinationasia.com/school/california-prep-international-school,California Prep International School,Thailand,Thailand,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
7deb32b1-efd2-45b1-bc01-80c1a75ccd5a,https://educationdestinationasia.com/school/american-pacific-international-school-main-campus,American Pacific International School (Main Campus),Chiang Mai,Chiang Mai,"Pre-University, Secondary Schools","pu, s"
938aa36e-7e41-4ee6-9463-1215f5572112,https://educationdestinationasia.com/school/amity-international-school-abu-dhabi,Amity International School Abu Dhabi,Abu Dhabi,Abu Dhabi,"Preschool/Kindergarten, Primary Schools","k, p"
2fd9b52b-499c-4c63-bad6-0d29c417c372,https://educationdestinationasia.com/school/texmaco-dps-international-school,Texmaco DPS International School,Indonesia,Indonesia,,
d9bcdf5d-22c1-4291-b265-13d2772aaad4,https://educationdestinationasia.com/school/baseerah-international-school,Baseerah International School,"Gombak, Selangor",Gombak,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
a7694c2b-acbb-47ef-b0f4-2b56517eb882,https://educationdestinationasia.com/school/victoria-english-school,Victoria English School,United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools","k, p"
56736d65-bdd6-4d94-a95e-d30132446249,https://educationdestinationasia.com/school/tenby-schools-setia-eco-gardens,Tenby Schools Setia Eco Gardens,"Johor Bahru, Johor",Johor Bahru,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
d5524726-9f36-4cd8-8356-10157dfb8480,https://educationdestinationasia.com/school/arcadia-preparatory-school,Arcadia Preparatory School,United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools","k, p"
9c0ec5a6-afef-4bf5-a020-1f5588350208,https://educationdestinationasia.com/school/al-ameer-english-school,Al Ameer English School,United Arab Emirates (UAE),United Arab Emirates (UAE),"Secondary Schools, Preschool/Kindergarten, Primary Schools","s, k, p"
86b3737f-e638-4e8d-b745-b5750e5c2108,https://educationdestinationasia.com/school/bahan-international-kindergarten,Bahan International Kindergarten,Yangon,Yangon,Preschool/Kindergarten,k
a2716dc8-6a5e-4331-b483-ccd0ef0f93b8,https://educationdestinationasia.com/school/al-ain-juniors-school,Al Ain Juniors School,United Arab Emirates (UAE),United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
d629a18c-e6f5-4530-999c-d5d6b46eb552,https://educationdestinationasia.com/school/american-school-of-doha,American School of Doha,Doha,Doha,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
76667d2e-0d2b-42b5-aa17-552306bd2344,https://educationdestinationasia.com/school/maple-leaf-international-school-china,Maple Leaf International School - China,China | China | China | China | China | China | China | China | China | China | China | China | China | China | China | China | China | China | China | China | China | China | China,China | China | China | China | China | China | China | China | China | China | China | China | China | China | China | China | China | China | China | China | China | China | China,Primary Schools,p
bd156a85-1dbc-4b3f-b5f5-2e8d91738ad6,https://educationdestinationasia.com/school/pineapple-premier-school,Pineapple Premier School,Indonesia,Indonesia,"Preschool/Kindergarten, Primary Schools","k, p"
0c6077c9-6ec8-4b81-a9c3-d5612d5cd770,https://educationdestinationasia.com/school/edison-international-academy-qatar,Edison International Academy Qatar,Doha | Qatar | Qatar | Qatar | Qatar,Doha | Qatar | Qatar | Qatar | Qatar,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
87a6ae4f-c59b-4e05-a6d0-463de0fa370e,https://educationdestinationasia.com/school/yangon-academy-international-school-secondary-school-campus,Yangon Academy International School - Secondary School Campus,Myanmar,Myanmar,Secondary Schools,s
3c9d6c12-fc4c-4a05-a67c-eff0e99299e2,https://educationdestinationasia.com/school/harrow-international-school-beijing,Harrow International School Beijing,Beijing,Beijing,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
124d0ddc-ba45-4610-8b8b-3872b726ac61,https://educationdestinationasia.com/school/apu-international-school,APU International School (Elementary),Ho Chi Minh City,Ho Chi Minh City,"Preschool/Kindergarten, Primary Schools","k, p"
7cc33220-eb4d-4da2-9d41-5aa05792ef84,https://educationdestinationasia.com/school/international-school-of-nanshan-shenzhen,International School of Nanshan Shenzhen,Shenzhen,Shenzhen,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
0faabc63-08cc-42f2-acf5-78381ce81e0d,https://educationdestinationasia.com/school/pribadi-bandung-bilingual-boarding-school,Pribadi Bandung Bilingual Boarding School,Indonesia,Indonesia,"Primary Schools, Secondary Schools","p, s"
ec2b3aec-a6b4-45d3-832e-045e5b4f9687,https://educationdestinationasia.com/school/st-georges-school,St. George's School,Bandar Seri Begawan,Bandar Seri Begawan,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
382e9c2a-b1a5-47c6-855d-cee14da8bbdd,https://educationdestinationasia.com/school/shanghai-nanyang-model-high-school-bc-program,Shanghai Nanyang Model High School (BC Program),China,China,,
9d55868f-c717-4412-a2f6-cbd8f3538906,https://educationdestinationasia.com/school/invictus-international-school,Invictus International School,Singapore,Singapore,Primary Schools,p
b244e729-4a45-480b-8f48-d9e32edf3cfc,https://educationdestinationasia.com/school/wellington-college-international-school-bangkok,Wellington College International School Bangkok,Bangkok,Bangkok,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
79cf1310-b13b-49b6-b4f2-714cb8cd60d8,https://educationdestinationasia.com/school/myanmar-international-school-yangon-campus-mandalay-campus,Myanmar International School Yangon Campus (Mandalay Campus),Myanmar,Myanmar,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
f6e03561-c54f-4672-a30d-55e63cf490ac,https://educationdestinationasia.com/school/permata-banga-school,Permata Banga School,Indonesia,Indonesia,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
924189fe-6e20-46a8-9e5d-db8593a0f6c2,https://educationdestinationasia.com/school/godwins-school,Godwins School,,,"Preschool/Kindergarten, Primary Schools","k, p"
686ec004-f888-4d96-ad8b-89e08cfa4b2b,https://educationdestinationasia.com/school/kids-academy-international-pre-school,Kids' Academy International Pre-School (Discovery),"Bangkok | Bangkok, Thailand | Bangkok, Thailand",Bangkok | Bangkok,Preschool/Kindergarten,k
5035bdeb-37d4-46db-b4d0-def9632edc69,https://educationdestinationasia.com/school/international-school-of-busan,International School of Busan,Busan,Busan,"Pre-University, Preschool/Kindergarten, Primary Schools, Secondary Schools","pu, k, p, s"
5fd0fff1-0f06-4ed9-bd9f-24d373c9d8d1,https://educationdestinationasia.com/school/gems-american-academy-abu-dhabi-gaa,"GEMS American Academy, Abu Dhabi (GAA)",Abu Dhabi,Abu Dhabi,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
795b2746-1cca-4eb2-8508-780eb0f6093a,https://educationdestinationasia.com/school/hoi-an-international-school,Hoi An International School,Vietnam,Vietnam,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
ae50f8c9-9d28-4579-b544-11e2939a5e2c,https://educationdestinationasia.com/school/ruamrudee-international-school,Ruamrudee International School,Bangkok,Bangkok,"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
8a83da18-fd4c-453e-94a8-975e5aa865ca,https://educationdestinationasia.com/school/wycombe-abbey-international-school,Wycombe Abbey International School,China,China,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
25036109-2dad-40e3-9ca8-abe49f6bdc3a,https://educationdestinationasia.com/school/seoul-foreign-school,Seoul Foreign School,Seoul,Seoul,"Pre-University, Preschool/Kindergarten, Primary Schools, Secondary Schools","pu, k, p, s"
4a3bd942-b295-401f-b9ec-6edc2f0714e6,https://educationdestinationasia.com/school/saigon-south-international-school,Saigon South International School,Ho Chi Minh City,Ho Chi Minh City,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
c7107940-35d1-48ac-9706-63a6c0147b02,https://educationdestinationasia.com/school/al-mawakeb-school-al-barsha,Al Mawakeb School Al Barsha,United Arab Emirates (UAE) | United Arab Emirates (UAE) | United Arab Emirates (UAE),United Arab Emirates (UAE) | United Arab Emirates (UAE) | United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools, Secondary Schools, Pre-University","k, p, s, pu"
e648d36a-d7d0-4403-a408-4b8ee7706b3a,https://educationdestinationasia.com/school/the-olympia-schools,The Olympia Schools,Hanoi,Hanoi,"Pre-University, Preschool/Kindergarten, Primary Schools, Secondary Schools","pu, k, p, s"
335093c1-c3d6-41c4-bb65-ba181444d525,https://educationdestinationasia.com/school/yuvabharathi-international-school,Yuvabharathi International School,Singapore,Singapore,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
6fd198f4-1ed3-4725-9756-a937109a3dc4,https://educationdestinationasia.com/school/newton-international-school-west-bay,Newton International School,Doha | United Arab Emirates (UAE) | United Arab Emirates (UAE),Doha | United Arab Emirates (UAE) | United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools","k, p"
3d529b0f-2239-49de-ac85-ba0e78226e7b,https://educationdestinationasia.com/school/beiijing-21st-century-international-school-fairmont-international-education-group,Beiijing 21st Century International School - Fairmont International Education Group,Beijing,Beijing,,
d0e44903-0fb7-4e37-8e07-74f00e5432f2,https://educationdestinationasia.com/school/newton-british-school-al-waab,Newton British School Al Waab,United Arab Emirates (UAE) | United Arab Emirates (UAE),United Arab Emirates (UAE) | United Arab Emirates (UAE),"Preschool/Kindergarten, Primary Schools","k, p"
dbdef1eb-3c05-470b-8e41-8d588bab7271,https://educationdestinationasia.com/school/the-lycee-francais-de-shanghai,The Lyce'e Francais de Shanghai,Shanghai | China | China,Shanghai | China | China,"Primary Schools, Secondary Schools, Pre-University","p, s, pu"
dd713e81-2465-466f-a9dd-28f4bc81ddef,https://educationdestinationasia.com/school/melbourne-specialist-international-schools,Melbourne Specialist International Schools,Singapore,Singapore,"Preschool/Kindergarten, Primary Schools, Special Education Needs","k, p"
9a36edf0-43b1-4492-9962-9a2a37eef3e1,https://educationdestinationasia.com/school/reach-british-school,Reach British School,Abu Dhabi,Abu Dhabi,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
87a854c6-f561-4e8a-9fbc-2600b30d3f7d,https://educationdestinationasia.com/school/the-porters-wheel-international-elementary-school,The Porter's Wheel International Elementary School,Beijing,Beijing,"Preschool/Kindergarten, Primary Schools","k, p"
47834935-a636-40ac-909a-da9af483348f,https://educationdestinationasia.com/school/vietnam-australia-international-school-garden-hills-campus,Vietnam-Australia International School (Garden Hills Campus),Vietnam,Vietnam,"Preschool/Kindergarten, Primary Schools, Secondary Schools","k, p, s"
a63cec4d-662b-4fed-996c-de9070f9aba1,https://educationdestinationasia.com/school/melodies-international-kindergarten,Melodies International Kindergarten,Bangkok,Bangkok,Preschool/Kindergarten,k
